task_id_list	station_id	score	willingness
T0006	C121	22.738	0.826
T0007	C121	23.292	0.675
T0008	C121	9.693	0.798
T0010	C121	9.249	0.455
T0011	C121	15.348	0.716
T0012	C121	13.782	0.393
T0013	C121	13.243	0.471
T0014	C121	21.791	0.607
T0015	C121	26.089	0.361
T0016	C121	16.497	0.728
T0017	C121	8.603	0.827
T0018	C121	17.928	0.374
T0019	C121	15.052	0.817
T0020	C121	15.294	0.778
T0021	C121	25.630	0.380
T0022	C121	24.846	0.787
T0023	C121	11.600	0.601
T0024	C121	8.512	0.638
T0025	C121	25.519	0.387
T0026	C121	17.938	0.721
T0027	C121	17.698	0.713
T0028	C121	8.741	0.502
T0029	C121	9.476	0.847
T0030	C121	18.837	0.395
T0031	C121	19.343	0.551
T0032	C121	10.670	0.467
T0033	C121	11.531	0.824
T0034	C121	27.798	0.756
T0013,T0031	C121	45.249	0.701
T0003,T0027	C121	46.693	0.676
T0003,T0023	C121	25.395	0.380
T0001,T0028	C121	36.927	0.739
T0003,T0011	C121	50.303	0.697
T0026,T0018	C121	23.345	0.785
T0017,T0006	C121	33.946	0.728
T0003,T0017	C121	30.125	0.482
T0026,T0032	C121	41.042	0.768
T0011,T0008	C121	39.551	0.612
T0014,T0002	C121	49.977	0.632
T0004,T0009	C121	27.851	0.782
T0025,T0014	C121	23.286	0.441
T0021,T0033	C121	22.482	0.715
T0004,T0032	C121	42.463	0.533
T0013,T0002	C121	18.603	0.646
T0032,T0016	C121	22.006	0.744
T0009,T0034	C121	29.849	0.426
T0016,T0004	C121	25.969	0.568
T0001,T0003	C121	44.823	0.730
T0032,T0025	C121	26.239	0.528
T0022,T0033	C121	49.266	0.602
T0017,T0005	C121	18.355	0.643
T0029,T0000	C121	19.765	0.520
T0004,T0013	C121	49.172	0.420
T0032,T0024	C121	29.600	0.554
T0012,T0027	C121	36.834	0.674
T0012,T0006	C121	44.243	0.416
T0030,T0012	C121	38.839	0.742
T0025,T0034	C121	37.849	0.625
T0000	C122	27.461	0.832
T0001	C122	20.952	0.644
T0002	C122	15.479	0.453
T0003	C122	17.225	0.538
T0004	C122	15.079	0.674
T0005	C122	24.757	0.658
T0006	C122	20.584	0.824
T0007	C122	16.214	0.816
T0008	C122	17.723	0.534
T0009	C122	22.016	0.789
T0010	C122	24.065	0.821
T0011	C122	22.966	0.447
T0013	C122	10.332	0.490
T0014	C122	27.864	0.588
T0015	C122	12.770	0.735
T0016	C122	12.273	0.514
T0017	C122	23.257	0.432
T0018	C122	13.714	0.566
T0019	C122	24.559	0.495
T0020	C122	17.202	0.610
T0021	C122	25.306	0.574
T0022	C122	15.072	0.535
T0023	C122	14.347	0.684
T0024	C122	14.754	0.406
T0025	C122	15.638	0.479
T0026	C122	9.951	0.719
T0027	C122	25.979	0.400
T0029	C122	14.992	0.573
T0030	C122	26.752	0.643
T0031	C122	13.851	0.527
T0032	C122	18.313	0.772
T0033	C122	23.812	0.697
T0034	C122	21.878	0.781
T0013,T0024	C122	20.166	0.394
T0004,T0016	C122	19.090	0.431
T0025,T0021	C122	32.672	0.590
T0034,T0025	C122	30.600	0.699
T0010,T0003	C122	32.940	0.733
T0028,T0011	C122	27.678	0.452
T0007,T0010	C122	43.115	0.468
T0020,T0007	C122	49.190	0.621
T0002,T0005	C122	21.639	0.741
T0000,T0029	C122	41.572	0.708
T0034,T0023	C122	32.478	0.411
T0024,T0015	C122	29.415	0.674
T0009,T0028	C122	27.452	0.789
T0017,T0031	C122	18.503	0.519
T0013,T0026	C122	47.814	0.782
T0003,T0014	C122	37.282	0.756
T0030,T0011	C122	38.312	0.739
T0029,T0018	C122	50.414	0.368
T0012,T0010	C122	45.736	0.695
T0002,T0025	C122	23.022	0.428
T0006,T0021	C122	42.326	0.616
T0028,T0026	C122	41.616	0.527
T0015,T0000	C122	38.343	0.567
T0017,T0009	C122	31.635	0.528
T0017,T0020	C122	44.575	0.798
T0012,T0006	C122	43.133	0.628
T0009,T0034	C122	23.404	0.598
T0015,T0010	C122	27.500	0.383
T0014,T0030	C122	51.105	0.676
T0000,T0030	C122	31.539	0.562
T0000	C123	12.769	0.709
T0001	C123	9.078	0.577
T0002	C123	12.534	0.355
T0003	C123	18.917	0.781
T0004	C123	21.089	0.573
T0005	C123	16.052	0.488
T0006	C123	12.848	0.763
T0007	C123	12.869	0.402
T0008	C123	26.177	0.506
T0009	C123	16.424	0.529
T0010	C123	12.540	0.792
T0011	C123	25.539	0.744
T0012	C123	19.319	0.494
T0013	C123	17.796	0.382
T0014	C123	15.047	0.726
T0015	C123	19.314	0.476
T0017	C123	18.564	0.656
T0018	C123	22.688	0.845
T0019	C123	22.519	0.507
T0020	C123	8.097	0.541
T0021	C123	12.678	0.681
T0022	C123	14.042	0.571
T0023	C123	21.364	0.382
T0024	C123	22.013	0.459
T0025	C123	25.769	0.666
T0026	C123	24.418	0.705
T0027	C123	21.452	0.412
T0028	C123	14.129	0.602
T0029	C123	9.759	0.662
T0030	C123	20.009	0.432
T0031	C123	23.006	0.723
T0032	C123	19.048	0.365
T0033	C123	15.226	0.610
T0034	C123	14.506	0.395
T0019,T0011	C123	36.657	0.438
T0028,T0017	C123	19.900	0.613
T0029,T0016	C123	25.282	0.775
T0010,T0018	C123	19.991	0.558
T0013,T0022	C123	39.143	0.630
T0004,T0012	C123	48.207	0.578
T0027,T0011	C123	37.627	0.629
T0014,T0016	C123	45.872	0.519
T0014,T0022	C123	27.848	0.533
T0011,T0019	C123	24.037	0.627
T0021,T0016	C123	36.291	0.520
T0029,T0025	C123	21.724	0.491
T0034,T0018	C123	31.594	0.655
T0014,T0010	C123	35.378	0.466
T0018,T0006	C123	45.327	0.533
T0031,T0007	C123	48.702	0.380
T0022,T0002	C123	49.562	0.361
T0026,T0032	C123	38.549	0.412
T0025,T0032	C123	39.289	0.541
T0000,T0029	C123	30.596	0.615
T0028,T0021	C123	36.458	0.518
T0013,T0034	C123	18.777	0.591
T0027,T0023	C123	36.887	0.512
T0004,T0034	C123	31.004	0.632
T0011,T0015	C123	39.626	0.476
T0025,T0031	C123	28.790	0.688
T0029,T0019	C123	29.564	0.646
T0003,T0023	C123	45.060	0.512
T0018,T0021	C123	35.171	0.386
T0014,T0027	C123	20.942	0.739
T0000	C124	17.053	0.467
T0002	C124	12.451	0.764
T0003	C124	21.257	0.355
T0004	C124	8.747	0.672
T0005	C124	12.194	0.454
T0006	C124	27.514	0.602
T0007	C124	11.322	0.448
T0008	C124	12.041	0.350
T0010	C124	23.642	0.354
T0011	C124	19.933	0.612
T0014	C124	17.464	0.365
T0015	C124	27.293	0.529
T0016	C124	17.930	0.680
T0017	C124	9.304	0.440
T0018	C124	12.132	0.725
T0019	C124	14.054	0.510
T0020	C124	27.358	0.710
T0021	C124	8.377	0.631
T0022	C124	24.038	0.754
T0023	C124	8.212	0.776
T0024	C124	11.588	0.439
T0025	C124	20.585	0.514
T0026	C124	11.732	0.686
T0027	C124	16.426	0.727
T0028	C124	21.938	0.356
T0029	C124	16.059	0.664
T0030	C124	19.799	0.838
T0032	C124	16.479	0.451
T0033	C124	22.680	0.544
T0034	C124	21.997	0.734
T0000,T0001	C124	48.373	0.596
T0007,T0022	C124	22.324	0.581
T0014,T0000	C124	51.574	0.432
T0013,T0008	C124	37.246	0.725
T0019,T0029	C124	36.227	0.586
T0024,T0029	C124	44.151	0.670
T0021,T0004	C124	51.409	0.664
T0023,T0030	C124	22.092	0.574
T0034,T0029	C124	38.884	0.436
T0020,T0019	C124	46.525	0.584
T0031,T0029	C124	36.812	0.658
T0028,T0010	C124	47.764	0.717
T0032,T0012	C124	36.181	0.589
T0011,T0015	C124	41.218	0.752
T0004,T0011	C124	40.236	0.743
T0005,T0013	C124	40.908	0.633
T0034,T0025	C124	43.975	0.499
T0025,T0010	C124	27.002	0.422
T0026,T0023	C124	18.861	0.700
T0006,T0008	C124	19.365	0.571
T0011,T0001	C124	19.644	0.421
T0014,T0021	C124	19.124	0.658
T0004,T0032	C124	30.371	0.699
T0008,T0002	C124	37.859	0.596
T0014,T0003	C124	38.477	0.683
T0026,T0010	C124	44.618	0.565
T0003,T0017	C124	37.714	0.396
T0028,T0034	C124	19.923	0.685
T0032,T0011	C124	22.740	0.727
T0010,T0027	C124	34.601	0.740
T0000	C125	16.120	0.540
T0001	C125	12.208	0.383
T0002	C125	20.918	0.350
T0003	C125	8.786	0.652
T0004	C125	19.970	0.429
T0005	C125	21.223	0.723
T0006	C125	16.712	0.375
T0007	C125	19.949	0.726
T0008	C125	18.503	0.450
T0009	C125	10.040	0.523
T0010	C125	9.261	0.572
T0011	C125	9.832	0.404
T0013	C125	10.689	0.842
T0014	C125	12.003	0.787
T0015	C125	12.756	0.611
T0017	C125	19.969	0.617
T0018	C125	10.054	0.504
T0019	C125	22.021	0.398
T0020	C125	24.096	0.435
T0021	C125	19.424	0.648
T0022	C125	21.809	0.631
T0024	C125	12.295	0.417
T0025	C125	16.297	0.621
T0026	C125	11.205	0.669
T0027	C125	21.880	0.780
T0028	C125	19.765	0.419
T0029	C125	16.373	0.443
T0030	C125	22.118	0.757
T0031	C125	21.597	0.541
T0032	C125	18.270	0.454
T0033	C125	8.233	0.818
T0034	C125	21.451	0.786
T0024,T0001	C125	44.313	0.455
T0011,T0033	C125	41.553	0.532
T0031,T0025	C125	46.206	0.762
T0018,T0007	C125	50.567	0.390
T0025,T0031	C125	25.112	0.386
T0030,T0005	C125	50.073	0.376
T0016,T0025	C125	43.342	0.769
T0022,T0007	C125	45.138	0.724
T0003,T0015	C125	32.394	0.735
T0033,T0021	C125	49.031	0.465
T0022,T0009	C125	38.283	0.506
T0007,T0005	C125	45.353	0.677
T0031,T0034	C125	20.613	0.385
T0033,T0029	C125	49.317	0.764
T0019,T0008	C125	23.786	0.608
T0006,T0011	C125	23.307	0.620
T0019,T0028	C125	34.261	0.677
T0022,T0027	C125	43.921	0.478
T0004,T0007	C125	40.617	0.598
T0015,T0022	C125	46.681	0.772
T0021,T0033	C125	51.085	0.607
T0024,T0026	C125	31.556	0.716
T0022,T0000	C125	33.485	0.557
T0029,T0016	C125	46.700	0.434
T0032,T0005	C125	30.460	0.526
T0034,T0001	C125	31.660	0.460
T0029,T0006	C125	37.954	0.527
T0025,T0019	C125	35.546	0.568
T0022,T0018	C125	28.792	0.411
T0014,T0004	C125	30.826	0.401
T0000	C126	10.862	0.574
T0001	C126	25.345	0.606
T0002	C126	19.712	0.715
T0003	C126	14.318	0.560
T0004	C126	9.314	0.591
T0005	C126	10.327	0.789
T0006	C126	25.025	0.558
T0007	C126	18.531	0.607
T0008	C126	19.164	0.375
T0009	C126	20.923	0.664
T0010	C126	13.336	0.549
T0011	C126	24.764	0.389
T0012	C126	25.141	0.465
T0013	C126	10.834	0.553
T0014	C126	13.973	0.581
T0015	C126	10.266	0.389
T0016	C126	16.607	0.472
T0017	C126	16.522	0.592
T0018	C126	22.515	0.838
T0019	C126	27.043	0.441
T0020	C126	17.150	0.404
T0021	C126	25.701	0.753
T0022	C126	27.451	0.558
T0023	C126	15.839	0.489
T0024	C126	14.617	0.777
T0025	C126	8.025	0.651
T0026	C126	16.125	0.716
T0027	C126	8.406	0.784
T0028	C126	12.683	0.426
T0029	C126	9.834	0.350
T0030	C126	10.795	0.550
T0031	C126	25.653	0.629
T0032	C126	14.725	0.839
T0033	C126	14.097	0.734
T0034	C126	11.868	0.548
T0001,T0022	C126	32.634	0.631
T0004,T0016	C126	45.815	0.759
T0005,T0004	C126	46.411	0.476
T0000,T0012	C126	20.807	0.661
T0032,T0013	C126	51.230	0.476
T0005,T0028	C126	27.992	0.375
T0028,T0007	C126	32.813	0.780
T0005,T0028	C126	45.858	0.708
T0004,T0027	C126	50.754	0.357
T0001,T0007	C126	47.620	0.614
T0015,T0033	C126	25.123	0.623
T0000,T0032	C126	50.510	0.448
T0026,T0000	C126	23.646	0.479
T0010,T0019	C126	30.722	0.397
T0017,T0003	C126	31.362	0.616
T0031,T0014	C126	20.688	0.761
T0029,T0003	C126	44.054	0.714
T0029,T0030	C126	23.233	0.463
T0003,T0023	C126	24.672	0.570
T0012,T0025	C126	19.711	0.513
T0011,T0029	C126	44.626	0.796
T0021,T0008	C126	39.544	0.504
T0011,T0023	C126	24.316	0.364
T0015,T0026	C126	21.454	0.391
T0012,T0030	C126	45.632	0.428
T0005,T0031	C126	40.515	0.797
T0028,T0002	C126	50.128	0.694
T0030,T0017	C126	45.896	0.546
T0034,T0004	C126	33.557	0.664
T0002,T0026	C126	24.002	0.470
T0000	C127	13.240	0.734
T0001	C127	25.537	0.451
T0002	C127	26.068	0.827
T0003	C127	10.489	0.623
T0004	C127	14.621	0.829
T0005	C127	22.060	0.712
T0006	C127	10.426	0.386
T0007	C127	17.112	0.824
T0008	C127	19.038	0.634
T0009	C127	19.157	0.406
T0010	C127	8.105	0.694
T0011	C127	18.538	0.568
T0012	C127	19.598	0.449
T0013	C127	19.752	0.633
T0014	C127	23.976	0.768
T0015	C127	12.458	0.504
T0017	C127	25.674	0.600
T0018	C127	18.210	0.553
T0019	C127	15.297	0.475
T0020	C127	14.641	0.741
T0021	C127	10.028	0.693
T0022	C127	10.651	0.592
T0023	C127	8.294	0.761
T0024	C127	15.350	0.812
T0025	C127	14.670	0.827
T0026	C127	18.481	0.706
T0027	C127	13.091	0.396
T0028	C127	10.185	0.482
T0029	C127	11.113	0.739
T0030	C127	11.644	0.728
T0031	C127	14.478	0.482
T0032	C127	8.338	0.450
T0033	C127	26.762	0.496
T0034	C127	14.815	0.418
T0020,T0031	C127	29.188	0.695
T0027,T0020	C127	33.816	0.616
T0010,T0031	C127	45.739	0.673
T0020,T0033	C127	29.417	0.728
T0015,T0006	C127	51.843	0.412
T0018,T0015	C127	39.401	0.611
T0023,T0007	C127	38.825	0.404
T0031,T0018	C127	43.465	0.714
T0011,T0023	C127	34.810	0.689
T0000,T0006	C127	37.854	0.392
T0032,T0028	C127	20.866	0.720
T0027,T0029	C127	23.127	0.541
T0010,T0020	C127	49.991	0.429
T0012,T0027	C127	38.378	0.796
T0006,T0005	C127	45.899	0.386
T0001,T0005	C127	45.833	0.708
T0031,T0012	C127	43.026	0.554
T0015,T0004	C127	48.246	0.698
T0003,T0020	C127	43.766	0.427
T0002,T0031	C127	49.746	0.572
T0031,T0013	C127	46.487	0.606
T0034,T0021	C127	34.399	0.712
T0025,T0013	C127	37.541	0.463
T0025,T0000	C127	44.614	0.381
T0003,T0034	C127	33.409	0.432
T0033,T0029	C127	48.319	0.353
T0016,T0030	C127	25.478	0.746
T0017,T0021	C127	47.428	0.397
T0023,T0033	C127	29.884	0.631
T0022,T0033	C127	50.405	0.720
T0000	C128	15.228	0.406
T0001	C128	26.099	0.787
T0002	C128	17.546	0.606
T0003	C128	24.798	0.359
T0004	C128	10.458	0.667
T0006	C128	10.784	0.795
T0007	C128	21.771	0.720
T0008	C128	27.718	0.522
T0009	C128	18.788	0.652
T0010	C128	13.527	0.830
T0011	C128	18.766	0.378
T0012	C128	27.746	0.739
T0013	C128	27.782	0.411
T0014	C128	18.756	0.694
T0015	C128	23.343	0.790
T0016	C128	10.905	0.741
T0017	C128	20.192	0.461
T0018	C128	13.619	0.554
T0019	C128	22.351	0.452
T0020	C128	15.204	0.604
T0021	C128	10.391	0.661
T0022	C128	18.374	0.813
T0024	C128	24.808	0.485
T0025	C128	24.862	0.430
T0026	C128	27.820	0.726
T0027	C128	13.594	0.796
T0028	C128	8.671	0.597
T0029	C128	21.844	0.618
T0030	C128	22.768	0.608
T0031	C128	20.853	0.626
T0032	C128	27.415	0.688
T0033	C128	16.862	0.394
T0034	C128	22.455	0.432
T0003,T0018	C128	39.895	0.548
T0008,T0022	C128	27.662	0.726
T0000,T0011	C128	19.684	0.638
T0027,T0018	C128	50.981	0.389
T0030,T0009	C128	20.541	0.676
T0029,T0016	C128	31.973	0.606
T0011,T0022	C128	44.053	0.609
T0009,T0021	C128	31.352	0.384
T0018,T0001	C128	46.442	0.556
T0029,T0003	C128	22.088	0.362
T0008,T0003	C128	51.564	0.503
T0018,T0033	C128	27.743	0.787
T0018,T0001	C128	27.051	0.402
T0015,T0033	C128	41.279	0.763
T0024,T0015	C128	43.865	0.573
T0012,T0017	C128	29.569	0.547
T0001,T0028	C128	49.450	0.433
T0032,T0001	C128	40.494	0.395
T0032,T0016	C128	22.382	0.657
T0034,T0008	C128	36.217	0.471
T0032,T0007	C128	42.093	0.744
T0028,T0032	C128	27.056	0.525
T0034,T0005	C128	37.141	0.375
T0022,T0000	C128	25.827	0.606
T0003,T0028	C128	41.409	0.465
T0018,T0007	C128	42.808	0.706
T0028,T0026	C128	51.641	0.656
T0011,T0013	C128	50.249	0.745
T0005,T0000	C128	45.460	0.569
T0002,T0032	C128	51.706	0.754
T0000	C129	8.782	0.597
T0001	C129	19.915	0.685
T0003	C129	22.683	0.637
T0005	C129	24.745	0.431
T0007	C129	14.731	0.608
T0008	C129	18.955	0.847
T0009	C129	14.383	0.532
T0010	C129	9.735	0.541
T0011	C129	9.844	0.465
T0012	C129	19.020	0.538
T0013	C129	20.905	0.747
T0014	C129	10.241	0.775
T0015	C129	16.715	0.417
T0017	C129	13.806	0.669
T0018	C129	9.998	0.423
T0019	C129	11.993	0.491
T0020	C129	18.035	0.574
T0021	C129	13.674	0.533
T0022	C129	11.709	0.662
T0023	C129	15.380	0.380
T0024	C129	20.245	0.830
T0025	C129	16.233	0.797
T0026	C129	25.571	0.373
T0027	C129	26.944	0.539
T0028	C129	15.730	0.401
T0029	C129	16.132	0.748
T0030	C129	9.057	0.806
T0031	C129	26.335	0.632
T0032	C129	11.401	0.581
T0033	C129	8.236	0.726
T0034	C129	24.737	0.584
T0021,T0000	C129	47.141	0.486
T0026,T0008	C129	25.459	0.552
T0001,T0002	C129	24.389	0.382
T0033,T0012	C129	39.099	0.463
T0006,T0012	C129	31.647	0.461
T0025,T0000	C129	50.140	0.449
T0013,T0014	C129	29.533	0.486
T0006,T0017	C129	21.371	0.535
T0006,T0014	C129	46.294	0.502
T0007,T0031	C129	42.476	0.448
T0017,T0022	C129	30.842	0.475
T0030,T0033	C129	23.002	0.475
T0028,T0033	C129	21.546	0.624
T0026,T0030	C129	36.118	0.497
T0026,T0029	C129	32.693	0.508
T0028,T0010	C129	36.718	0.752
T0023,T0014	C129	22.951	0.549
T0014,T0011	C129	21.637	0.735
T0000,T0017	C129	41.379	0.379
T0021,T0034	C129	50.854	0.643
T0017,T0011	C129	24.857	0.751
T0024,T0031	C129	21.939	0.632
T0006,T0015	C129	19.416	0.766
T0029,T0009	C129	18.891	0.550
T0025,T0020	C129	37.403	0.542
T0033,T0014	C129	42.365	0.730
T0029,T0032	C129	28.775	0.700
T0009,T0031	C129	35.597	0.789
T0027,T0025	C129	41.996	0.722
T0002,T0022	C129	43.463	0.692
T0000	C130	23.200	0.356
T0001	C130	20.014	0.651
T0002	C130	17.226	0.696
T0003	C130	11.072	0.673
T0004	C130	9.639	0.466
T0005	C130	27.805	0.747
T0007	C130	8.814	0.555
T0008	C130	12.278	0.502
T0009	C130	24.377	0.456
T0011	C130	11.116	0.442
T0012	C130	18.262	0.710
T0013	C130	24.684	0.627
T0014	C130	14.990	0.760
T0015	C130	18.614	0.553
T0016	C130	18.259	0.417
T0017	C130	15.051	0.597
T0018	C130	11.674	0.579
T0019	C130	25.941	0.811
T0020	C130	15.574	0.849
T0021	C130	16.283	0.422
T0022	C130	25.056	0.848
T0023	C130	25.086	0.615
T0025	C130	8.752	0.473
T0026	C130	16.988	0.442
T0027	C130	24.002	0.686
T0028	C130	20.647	0.576
T0029	C130	26.952	0.373
T0030	C130	8.564	0.561
T0031	C130	26.370	0.449
T0032	C130	26.083	0.812
T0033	C130	25.200	0.548
T0034	C130	27.201	0.746
T0021,T0001	C130	45.509	0.771
T0003,T0008	C130	32.230	0.372
T0017,T0007	C130	30.038	0.719
T0002,T0014	C130	35.502	0.722
T0018,T0034	C130	43.730	0.359
T0005,T0022	C130	38.128	0.733
T0014,T0013	C130	19.328	0.597
T0032,T0008	C130	20.965	0.639
T0001,T0023	C130	28.313	0.468
T0010,T0005	C130	24.886	0.532
T0025,T0014	C130	42.575	0.692
T0031,T0033	C130	33.257	0.750
T0008,T0001	C130	33.378	0.639
T0030,T0022	C130	43.064	0.418
T0033,T0025	C130	38.191	0.400
T0031,T0026	C130	43.675	0.366
T0013,T0003	C130	47.631	0.616
T0008,T0019	C130	49.558	0.567
T0020,T0019	C130	47.416	0.715
T0013,T0023	C130	42.182	0.416
T0007,T0024	C130	42.446	0.515
T0021,T0023	C130	24.489	0.787
T0029,T0014	C130	44.842	0.774
T0006,T0028	C130	23.668	0.739
T0028,T0001	C130	34.172	0.783
T0012,T0017	C130	34.639	0.634
T0011,T0007	C130	32.759	0.643
T0009,T0004	C130	48.412	0.652
T0003,T0028	C130	48.694	0.517
T0000,T0020	C130	24.733	0.524
T0000	C131	9.361	0.712
T0001	C131	25.305	0.787
T0002	C131	8.556	0.655
T0003	C131	24.428	0.527
T0004	C131	10.082	0.725
T0005	C131	13.778	0.518
T0006	C131	24.642	0.413
T0007	C131	9.027	0.478
T0008	C131	27.323	0.612
T0009	C131	16.395	0.694
T0010	C131	18.081	0.436
T0011	C131	24.023	0.794
T0012	C131	15.369	0.374
T0014	C131	24.393	0.665
T0016	C131	20.016	0.464
T0017	C131	14.467	0.358
T0018	C131	9.095	0.603
T0019	C131	11.885	0.662
T0020	C131	9.667	0.770
T0021	C131	17.641	0.546
T0022	C131	16.453	0.700
T0023	C131	9.334	0.618
T0024	C131	27.387	0.486
T0025	C131	15.205	0.593
T0026	C131	9.833	0.714
T0027	C131	17.707	0.402
T0029	C131	20.276	0.546
T0030	C131	23.278	0.398
T0031	C131	24.968	0.637
T0032	C131	12.075	0.460
T0033	C131	14.598	0.554
T0034	C131	24.530	0.490
T0013,T0032	C131	21.812	0.415
T0006,T0023	C131	47.434	0.621
T0032,T0009	C131	36.300	0.505
T0002,T0022	C131	27.157	0.391
T0030,T0019	C131	41.363	0.615
T0034,T0029	C131	38.790	0.782
T0007,T0030	C131	32.021	0.692
T0021,T0013	C131	51.996	0.727
T0001,T0030	C131	32.073	0.468
T0028,T0018	C131	23.067	0.497
T0034,T0029	C131	37.702	0.586
T0015,T0005	C131	23.143	0.656
T0034,T0007	C131	35.891	0.366
T0006,T0004	C131	20.648	0.733
T0004,T0018	C131	44.482	0.773
T0004,T0015	C131	23.054	0.351
T0018,T0006	C131	25.080	0.565
T0001,T0026	C131	36.270	0.461
T0016,T0023	C131	47.157	0.508
T0011,T0014	C131	21.642	0.523
T0018,T0000	C131	20.408	0.504
T0015,T0000	C131	21.069	0.487
T0010,T0023	C131	39.662	0.671
T0012,T0021	C131	32.164	0.569
T0023,T0017	C131	19.718	0.422
T0021,T0031	C131	26.423	0.373
T0030,T0033	C131	18.770	0.571
T0029,T0004	C131	27.672	0.581
T0009,T0032	C131	36.223	0.659
T0028,T0014	C131	27.304	0.681
T0000	C132	8.181	0.374
T0001	C132	24.849	0.380
T0002	C132	14.598	0.591
T0003	C132	20.101	0.817
T0004	C132	11.160	0.597
T0005	C132	22.394	0.630
T0006	C132	19.493	0.460
T0007	C132	11.856	0.674
T0008	C132	12.014	0.670
T0009	C132	8.843	0.811
T0010	C132	27.013	0.562
T0011	C132	11.803	0.471
T0012	C132	10.931	0.758
T0013	C132	13.671	0.355
T0014	C132	14.974	0.685
T0015	C132	23.502	0.360
T0016	C132	26.963	0.564
T0017	C132	17.992	0.668
T0018	C132	14.841	0.575
T0019	C132	12.154	0.501
T0020	C132	13.934	0.569
T0022	C132	19.217	0.557
T0023	C132	27.750	0.483
T0024	C132	12.182	0.753
T0025	C132	24.510	0.416
T0026	C132	21.635	0.531
T0027	C132	14.284	0.746
T0028	C132	9.526	0.686
T0029	C132	13.385	0.732
T0031	C132	14.867	0.808
T0032	C132	9.676	0.758
T0033	C132	24.144	0.425
T0034	C132	20.427	0.819
T0019,T0009	C132	32.041	0.532
T0011,T0009	C132	39.742	0.768
T0022,T0002	C132	50.399	0.732
T0026,T0005	C132	50.536	0.387
T0023,T0009	C132	22.117	0.744
T0002,T0018	C132	30.476	0.467
T0023,T0026	C132	29.772	0.515
T0020,T0013	C132	23.274	0.523
T0019,T0005	C132	49.421	0.688
T0001,T0008	C132	20.657	0.677
T0030,T0005	C132	27.575	0.660
T0034,T0007	C132	31.296	0.610
T0034,T0011	C132	27.964	0.424
T0009,T0031	C132	28.235	0.420
T0003,T0022	C132	28.003	0.695
T0033,T0011	C132	31.361	0.528
T0028,T0033	C132	24.456	0.353
T0020,T0026	C132	19.419	0.351
T0005,T0013	C132	51.590	0.474
T0027,T0020	C132	35.256	0.723
T0029,T0024	C132	43.447	0.762
T0017,T0010	C132	25.733	0.792
T0033,T0016	C132	20.225	0.711
T0006,T0015	C132	51.576	0.629
T0012,T0026	C132	24.507	0.369
T0002,T0019	C132	25.346	0.604
T0029,T0024	C132	19.684	0.429
T0034,T0025	C132	50.274	0.695
T0006,T0012	C132	50.938	0.789
T0008,T0024	C132	49.640	0.603
T0000	C133	27.875	0.803
T0001	C133	13.965	0.555
T0002	C133	8.330	0.545
T0003	C133	19.563	0.600
T0004	C133	14.157	0.541
T0005	C133	27.507	0.683
T0006	C133	17.110	0.430
T0007	C133	23.506	0.745
T0008	C133	24.858	0.672
T0009	C133	26.526	0.412
T0010	C133	24.241	0.666
T0011	C133	24.963	0.361
T0012	C133	24.891	0.545
T0013	C133	22.144	0.730
T0014	C133	27.705	0.596
T0015	C133	10.269	0.723
T0016	C133	11.321	0.536
T0017	C133	21.313	0.638
T0018	C133	17.602	0.802
T0020	C133	23.576	0.646
T0021	C133	15.405	0.749
T0022	C133	26.599	0.619
T0023	C133	27.770	0.514
T0024	C133	24.309	0.619
T0025	C133	16.355	0.734
T0026	C133	27.258	0.448
T0027	C133	23.514	0.682
T0028	C133	14.071	0.720
T0029	C133	15.247	0.411
T0030	C133	27.435	0.751
T0031	C133	17.550	0.540
T0032	C133	21.263	0.495
T0033	C133	13.828	0.699
T0034	C133	10.638	0.845
T0023,T0006	C133	30.162	0.756
T0022,T0033	C133	25.243	0.623
T0007,T0002	C133	34.623	0.596
T0030,T0021	C133	22.090	0.573
T0015,T0012	C133	46.063	0.385
T0031,T0013	C133	41.098	0.644
T0001,T0034	C133	46.728	0.351
T0015,T0011	C133	36.579	0.407
T0022,T0033	C133	51.920	0.480
T0026,T0008	C133	30.576	0.688
T0016,T0031	C133	19.298	0.716
T0011,T0029	C133	41.292	0.530
T0018,T0024	C133	24.736	0.401
T0002,T0018	C133	32.958	0.518
T0001,T0016	C133	24.401	0.485
T0024,T0021	C133	25.495	0.591
T0023,T0015	C133	51.983	0.580
T0004,T0025	C133	43.787	0.557
T0018,T0020	C133	34.008	0.497
T0015,T0016	C133	48.970	0.534
T0029,T0018	C133	20.869	0.635
T0005,T0031	C133	29.385	0.588
T0019,T0005	C133	22.233	0.420
T0022,T0029	C133	21.044	0.775
T0031,T0002	C133	19.005	0.727
T0034,T0010	C133	50.350	0.499
T0017,T0022	C133	22.969	0.572
T0022,T0001	C133	41.322	0.449
T0025,T0019	C133	32.758	0.757
T0012,T0022	C133	24.116	0.366
T0000	C134	22.042	0.507
T0001	C134	12.067	0.794
T0002	C134	15.653	0.823
T0003	C134	20.317	0.737
T0004	C134	10.449	0.771
T0005	C134	22.556	0.668
T0006	C134	13.125	0.474
T0007	C134	8.607	0.761
T0008	C134	23.559	0.448
T0009	C134	20.225	0.468
T0011	C134	16.666	0.621
T0012	C134	22.883	0.530
T0013	C134	20.085	0.376
T0014	C134	13.798	0.809
T0015	C134	25.412	0.535
T0016	C134	10.625	0.733
T0017	C134	15.929	0.644
